"Year","Transect","Level","Replicate","Data_taken","Organism","Percent_cover"
2021,7,2,3,"yes","Ahnfeltia plicata","0.0"
2021,7,2,3,"yes","Anomia simplex","0.0"
2021,7,2,3,"yes","Ascophyllum nodosum (canopy)","0.0"
2021,7,2,3,"yes","Ascophyllum nodosum (primary)","0.0"
2021,7,2,3,"yes","Bare rock","100.0"
2021,7,2,3,"yes","Black zone","0.0"
2021,7,2,3,"yes","Bonnemaisonia hamifera (Trailiella phase)","0.0"
2021,7,2,3,"yes","Chaetomorpha","0.0"
2021,7,2,3,"yes","Chordaria flagelliformis","0.0"
2021,7,2,3,"yes","Cladophora","0.0"
2021,7,2,3,"yes","Colpomenia peregrina","0.0"
2021,7,2,3,"yes","Corallina officinalis","0.0"
2021,7,2,3,"yes","Coralline (crust)","0.0"
2021,7,2,3,"yes","Cryptosula pallasiana","0.0"
2021,7,2,3,"yes","Diadumene lineata","0.0"
2021,7,2,3,"yes","Didemnum vexillum","0.0"
2021,7,2,3,"yes","Dynamena pumila","0.0"
2021,7,2,3,"yes","Electra pilosa","0.0"
2021,7,2,3,"yes","Fucus (primary)","0.0"
2021,7,2,3,"yes","Fucus distichus (primary)","0.0"
2021,7,2,3,"yes","Fucus spiralis (primary)","0.0"
2021,7,2,3,"yes","Halichondria","0.0"
2021,7,2,3,"yes","Hildenbrandia rubra","0.0"
2021,7,2,3,"yes","Lithophyllum","0.0"
2021,7,2,3,"yes","Membranipora membranacea","0.0"
2021,7,2,3,"yes","Metridium senile","0.0"
2021,7,2,3,"yes","Phymatolithon lenormandii","0.0"
2021,7,2,3,"yes","Porphyra","0.0"
2021,7,2,3,"yes","Ralfsia","0.0"
2021,7,2,3,"yes","Scytosiphon lomentaria","0.0"
2021,7,2,3,"yes","Shell hash","0.0"
2021,7,2,3,"yes","Spirorbis","0.0"
2021,7,2,3,"yes","Tricellaria inopinata","0.0"
2021,7,2,3,"yes","Verrucaria","0.0"
2021,7,3,1,"yes","Acrosiphonia","0.0"
2021,7,3,1,"yes","Ahnfeltia plicata","0.0"
2021,7,3,1,"yes","Anomia simplex","0.0"
2021,7,3,1,"yes","Ascophyllum nodosum (canopy)","0.0"
2021,7,3,1,"yes","Ascophyllum nodosum (primary)","0.0"
2021,7,3,1,"yes","Bare rock","100.0"
2021,7,3,1,"yes","Black zone","0.0"
2021,7,3,1,"yes","Bonnemaisonia hamifera (Trailiella phase)","0.0"
2021,7,3,1,"yes","Chaetomorpha","0.0"
2021,7,3,1,"yes","Chordaria flagelliformis","0.0"
2021,7,3,1,"yes","Cladophora","0.0"
2021,7,3,1,"yes","Colpomenia peregrina","0.0"
2021,7,3,1,"yes","Corallina officinalis","0.0"
2021,7,3,1,"yes","Coralline (crust)","0.0"
2021,7,3,1,"yes","Cryptosula pallasiana","0.0"
2021,7,3,1,"yes","Diadumene lineata","0.0"
2021,7,3,1,"yes","Didemnum vexillum","0.0"
2021,7,3,1,"yes","Dynamena pumila","0.0"
2021,7,3,1,"yes","Electra pilosa","0.0"
2021,7,3,1,"yes","Fucus (primary)","0.0"
2021,7,3,1,"yes","Fucus distichus (primary)","0.0"
2021,7,3,1,"yes","Fucus spiralis (primary)","0.0"
2021,7,3,1,"yes","Halichondria","0.0"
2021,7,3,1,"yes","Hildenbrandia rubra","0.0"
2021,7,3,1,"yes","Lithophyllum","0.0"
2021,7,3,1,"yes","Membranipora membranacea","0.0"
2021,7,3,1,"yes","Metridium senile","0.0"
2021,7,3,1,"yes","Phymatolithon lenormandii","0.0"
2021,7,3,1,"yes","Porphyra","0.0"
2021,7,3,1,"yes","Ralfsia","0.0"
2021,7,3,1,"yes","Scytosiphon lomentaria","0.0"
2021,7,3,1,"yes","Shell hash","0.0"
2021,7,3,1,"yes","Spirorbis","0.0"
2021,7,3,1,"yes","Tricellaria inopinata","0.0"
2021,7,3,1,"yes","Verrucaria","0.0"
2021,7,3,2,"yes","Acrosiphonia","0.0"
2021,7,3,2,"yes","Ahnfeltia plicata","0.0"
2021,7,3,2,"yes","Anomia simplex","0.0"
2021,7,3,2,"yes","Ascophyllum nodosum (canopy)","0.0"
2021,7,3,2,"yes","Ascophyllum nodosum (primary)","0.0"
2021,7,3,2,"yes","Bare rock","100.0"
2021,7,3,2,"yes","Black zone","0.0"
2021,7,3,2,"yes","Bonnemaisonia hamifera (Trailiella phase)","0.0"
2021,7,3,2,"yes","Chaetomorpha","0.0"
2021,7,3,2,"yes","Chordaria flagelliformis","0.0"
2021,7,3,2,"yes","Cladophora","0.0"
2021,7,3,2,"yes","Colpomenia peregrina","0.0"
2021,7,3,2,"yes","Corallina officinalis","0.0"
2021,7,3,2,"yes","Coralline (crust)","0.0"
2021,7,3,2,"yes","Cryptosula pallasiana","0.0"
2021,7,3,2,"yes","Diadumene lineata","0.0"
2021,7,3,2,"yes","Didemnum vexillum","0.0"
2021,7,3,2,"yes","Dynamena pumila","0.0"
2021,7,3,2,"yes","Electra pilosa","0.0"
2021,7,3,2,"yes","Fucus (primary)","0.0"
2021,7,3,2,"yes","Fucus distichus (primary)","0.0"
2021,7,3,2,"yes","Fucus spiralis (primary)","0.0"
2021,7,3,2,"yes","Halichondria","0.0"
2021,7,3,2,"yes","Hildenbrandia rubra","0.0"
2021,7,3,2,"yes","Lithophyllum","0.0"
2021,7,3,2,"yes","Membranipora membranacea","0.0"
2021,7,3,2,"yes","Metridium senile","0.0"
2021,7,3,2,"yes","Phymatolithon lenormandii","0.0"
2021,7,3,2,"yes","Porphyra","0.0"
2021,7,3,2,"yes","Ralfsia","0.0"
2021,7,3,2,"yes","Scytosiphon lomentaria","0.0"
2021,7,3,2,"yes","Shell hash","0.0"
2021,7,3,2,"yes","Spirorbis","0.0"
2021,7,3,2,"yes","Tricellaria inopinata","0.0"
2021,7,3,2,"yes","Verrucaria","0.0"
2021,7,3,3,"yes","Acrosiphonia","0.0"
2021,7,3,3,"yes","Ahnfeltia plicata","0.0"
2021,7,3,3,"yes","Anomia simplex","0.0"
2021,7,3,3,"yes","Ascophyllum nodosum (canopy)","0.0"
2021,7,3,3,"yes","Ascophyllum nodosum (primary)","0.0"
2021,7,3,3,"yes","Bare rock","100.0"
2021,7,3,3,"yes","Black zone","0.0"
2021,7,3,3,"yes","Bonnemaisonia hamifera (Trailiella phase)","0.0"
2021,7,3,3,"yes","Chaetomorpha","0.0"
2021,7,3,3,"yes","Chordaria flagelliformis","0.0"
2021,7,3,3,"yes","Cladophora","0.0"
2021,7,3,3,"yes","Colpomenia peregrina","0.0"
2021,7,3,3,"yes","Corallina officinalis","0.0"
2021,7,3,3,"yes","Coralline (crust)","0.0"
2021,7,3,3,"yes","Cryptosula pallasiana","0.0"
2021,7,3,3,"yes","Diadumene lineata","0.0"
2021,7,3,3,"yes","Didemnum vexillum","0.0"
2021,7,3,3,"yes","Dynamena pumila","0.0"
2021,7,3,3,"yes","Electra pilosa","0.0"
2021,7,3,3,"yes","Fucus (primary)","0.0"
2021,7,3,3,"yes","Fucus distichus (primary)","0.0"
2021,7,3,3,"yes","Fucus spiralis (primary)","0.0"
2021,7,3,3,"yes","Halichondria","0.0"
2021,7,3,3,"yes","Hildenbrandia rubra","0.0"
2021,7,3,3,"yes","Lithophyllum","0.0"
2021,7,3,3,"yes","Membranipora membranacea","0.0"
2021,7,3,3,"yes","Metridium senile","0.0"
2021,7,3,3,"yes","Phymatolithon lenormandii","0.0"
2021,7,3,3,"yes","Porphyra","0.0"
2021,7,3,3,"yes","Ralfsia","0.0"
2021,7,3,3,"yes","Scytosiphon lomentaria","0.0"
2021,7,3,3,"yes","Shell hash","0.0"
2021,7,3,3,"yes","Spirorbis","0.0"
2021,7,3,3,"yes","Tricellaria inopinata","0.0"
2021,7,3,3,"yes","Verrucaria","0.0"
2021,7,4,1,"yes","Acrosiphonia","0.0"
2021,7,4,1,"yes","Ahnfeltia plicata","0.0"
2021,7,4,1,"yes","Anomia simplex","0.0"
2021,7,4,1,"yes","Ascophyllum nodosum (canopy)","0.0"
2021,7,4,1,"yes","Ascophyllum nodosum (primary)","0.0"
2021,7,4,1,"yes","Bare rock","95.0"
2021,7,4,1,"yes","Black zone","5.0"
2021,7,4,1,"yes","Bonnemaisonia hamifera (Trailiella phase)","0.0"
2021,7,4,1,"yes","Chaetomorpha","0.0"
2021,7,4,1,"yes","Chordaria flagelliformis","0.0"
2021,7,4,1,"yes","Cladophora","0.0"
2021,7,4,1,"yes","Colpomenia peregrina","0.0"
2021,7,4,1,"yes","Corallina officinalis","0.0"
2021,7,4,1,"yes","Coralline (crust)","0.0"
2021,7,4,1,"yes","Cryptosula pallasiana","0.0"
2021,7,4,1,"yes","Diadumene lineata","0.0"
2021,7,4,1,"yes","Didemnum vexillum","0.0"
2021,7,4,1,"yes","Dynamena pumila","0.0"
2021,7,4,1,"yes","Electra pilosa","0.0"
2021,7,4,1,"yes","Fucus (primary)","0.0"
2021,7,4,1,"yes","Fucus distichus (primary)","0.0"
2021,7,4,1,"yes","Fucus spiralis (primary)","0.0"
2021,7,4,1,"yes","Halichondria","0.0"
2021,7,4,1,"yes","Hildenbrandia rubra","0.0"
2021,7,4,1,"yes","Lithophyllum","0.0"
2021,7,4,1,"yes","Membranipora membranacea","0.0"
2021,7,4,1,"yes","Metridium senile","0.0"
2021,7,4,1,"yes","Phymatolithon lenormandii","0.0"
2021,7,4,1,"yes","Porphyra","0.0"
2021,7,4,1,"yes","Ralfsia","0.0"
2021,7,4,1,"yes","Scytosiphon lomentaria","0.0"
2021,7,4,1,"yes","Shell hash","0.0"
2021,7,4,1,"yes","Spirorbis","0.0"
2021,7,4,1,"yes","Tricellaria inopinata","0.0"
2021,7,4,1,"yes","Verrucaria","0.0"
2021,7,4,2,"yes","Acrosiphonia","0.0"
2021,7,4,2,"yes","Ahnfeltia plicata","0.0"
2021,7,4,2,"yes","Anomia simplex","0.0"
2021,7,4,2,"yes","Ascophyllum nodosum (canopy)","0.0"
2021,7,4,2,"yes","Ascophyllum nodosum (primary)","0.0"
2021,7,4,2,"yes","Bare rock","40.0"
2021,7,4,2,"yes","Black zone","60.0"
2021,7,4,2,"yes","Bonnemaisonia hamifera (Trailiella phase)","0.0"
2021,7,4,2,"yes","Chaetomorpha","0.0"
2021,7,4,2,"yes","Chordaria flagelliformis","0.0"
2021,7,4,2,"yes","Cladophora","0.0"
2021,7,4,2,"yes","Colpomenia peregrina","0.0"
2021,7,4,2,"yes","Corallina officinalis","0.0"
2021,7,4,2,"yes","Coralline (crust)","0.0"
2021,7,4,2,"yes","Cryptosula pallasiana","0.0"
2021,7,4,2,"yes","Diadumene lineata","0.0"
2021,7,4,2,"yes","Didemnum vexillum","0.0"
2021,7,4,2,"yes","Dynamena pumila","0.0"
2021,7,4,2,"yes","Electra pilosa","0.0"
2021,7,4,2,"yes","Fucus (primary)","0.0"
2021,7,4,2,"yes","Fucus distichus (primary)","0.0"
2021,7,4,2,"yes","Fucus spiralis (primary)","0.0"
2021,7,4,2,"yes","Halichondria","0.0"
2021,7,4,2,"yes","Hildenbrandia rubra","0.0"
2021,7,4,2,"yes","Lithophyllum","0.0"
2021,7,4,2,"yes","Membranipora membranacea","0.0"
2021,7,4,2,"yes","Metridium senile","0.0"
2021,7,4,2,"yes","Phymatolithon lenormandii","0.0"
2021,7,4,2,"yes","Porphyra","0.0"
2021,7,4,2,"yes","Ralfsia","0.0"
2021,7,4,2,"yes","Scytosiphon lomentaria","0.0"
2021,7,4,2,"yes","Shell hash","0.0"
2021,7,4,2,"yes","Spirorbis","0.0"
2021,7,4,2,"yes","Tricellaria inopinata","0.0"
2021,7,4,2,"yes","Verrucaria","0.0"
2021,7,4,3,"yes","Acrosiphonia","0.0"
2021,7,4,3,"yes","Ahnfeltia plicata","0.0"
2021,7,4,3,"yes","Anomia simplex","0.0"
2021,7,4,3,"yes","Ascophyllum nodosum (canopy)","0.0"
2021,7,4,3,"yes","Ascophyllum nodosum (primary)","0.0"
2021,7,4,3,"yes","Bare rock","50.0"
2021,7,4,3,"yes","Black zone","50.0"
2021,7,4,3,"yes","Bonnemaisonia hamifera (Trailiella phase)","0.0"
2021,7,4,3,"yes","Chaetomorpha","0.0"
2021,7,4,3,"yes","Chordaria flagelliformis","0.0"
2021,7,4,3,"yes","Cladophora","0.0"
2021,7,4,3,"yes","Colpomenia peregrina","0.0"
2021,7,4,3,"yes","Corallina officinalis","0.0"
2021,7,4,3,"yes","Coralline (crust)","0.0"
2021,7,4,3,"yes","Cryptosula pallasiana","0.0"
2021,7,4,3,"yes","Diadumene lineata","0.0"
2021,7,4,3,"yes","Didemnum vexillum","0.0"
2021,7,4,3,"yes","Dynamena pumila","0.0"
2021,7,4,3,"yes","Electra pilosa","0.0"
2021,7,4,3,"yes","Fucus (primary)","0.0"
2021,7,4,3,"yes","Fucus distichus (primary)","0.0"
2021,7,4,3,"yes","Fucus spiralis (primary)","0.0"
2021,7,4,3,"yes","Halichondria","0.0"
2021,7,4,3,"yes","Hildenbrandia rubra","0.0"
2021,7,4,3,"yes","Lithophyllum","0.0"
2021,7,4,3,"yes","Membranipora membranacea","0.0"
2021,7,4,3,"yes","Metridium senile","0.0"
2021,7,4,3,"yes","Phymatolithon lenormandii","0.0"
2021,7,4,3,"yes","Porphyra","0.0"
2021,7,4,3,"yes","Ralfsia","0.0"
2021,7,4,3,"yes","Scytosiphon lomentaria","0.0"
2021,7,4,3,"yes","Shell hash","0.0"
2021,7,4,3,"yes","Spirorbis","0.0"
2021,7,4,3,"yes","Tricellaria inopinata","0.0"
2021,7,4,3,"yes","Verrucaria","0.0"
2021,7,5,1,"yes","Acrosiphonia","0.0"
2021,7,5,1,"yes","Ahnfeltia plicata","0.0"
2021,7,5,1,"yes","Anomia simplex","0.0"
2021,7,5,1,"yes","Ascophyllum nodosum (canopy)","0.0"
2021,7,5,1,"yes","Ascophyllum nodosum (primary)","0.0"
2021,7,5,1,"yes","Bare rock","5.0"
2021,7,5,1,"yes","Black zone","95.0"
2021,7,5,1,"yes","Bonnemaisonia hamifera (Trailiella phase)","0.0"
2021,7,5,1,"yes","Chaetomorpha","0.0"
2021,7,5,1,"yes","Chordaria flagelliformis","0.0"
2021,7,5,1,"yes","Cladophora","0.0"
2021,7,5,1,"yes","Colpomenia peregrina","0.0"
2021,7,5,1,"yes","Corallina officinalis","0.0"
2021,7,5,1,"yes","Coralline (crust)","0.0"
2021,7,5,1,"yes","Cryptosula pallasiana","0.0"
2021,7,5,1,"yes","Diadumene lineata","0.0"
2021,7,5,1,"yes","Didemnum vexillum","0.0"
2021,7,5,1,"yes","Dynamena pumila","0.0"
2021,7,5,1,"yes","Electra pilosa","0.0"
2021,7,5,1,"yes","Fucus (primary)","0.0"
2021,7,5,1,"yes","Fucus distichus (primary)","0.0"
2021,7,5,1,"yes","Fucus spiralis (primary)","0.0"
2021,7,5,1,"yes","Halichondria","0.0"
2021,7,5,1,"yes","Hildenbrandia rubra","0.0"
2021,7,5,1,"yes","Lithophyllum","0.0"
2021,7,5,1,"yes","Membranipora membranacea","0.0"
2021,7,5,1,"yes","Metridium senile","0.0"
2021,7,5,1,"yes","Phymatolithon lenormandii","0.0"
2021,7,5,1,"yes","Porphyra","0.0"
2021,7,5,1,"yes","Ralfsia","0.0"
2021,7,5,1,"yes","Scytosiphon lomentaria","0.0"
2021,7,5,1,"yes","Shell hash","0.0"
2021,7,5,1,"yes","Spirorbis","0.0"
2021,7,5,1,"yes","Tricellaria inopinata","0.0"
2021,7,5,1,"yes","Verrucaria","0.0"
2021,7,5,2,"yes","Acrosiphonia","0.0"
2021,7,5,2,"yes","Ahnfeltia plicata","0.0"
2021,7,5,2,"yes","Anomia simplex","0.0"
2021,7,5,2,"yes","Ascophyllum nodosum (canopy)","0.0"
2021,7,5,2,"yes","Ascophyllum nodosum (primary)","0.0"
2021,7,5,2,"yes","Bare rock","3.0"
2021,7,5,2,"yes","Black zone","97.0"
2021,7,5,2,"yes","Bonnemaisonia hamifera (Trailiella phase)","0.0"
2021,7,5,2,"yes","Chaetomorpha","0.0"
2021,7,5,2,"yes","Chordaria flagelliformis","0.0"
2021,7,5,2,"yes","Cladophora","0.0"
2021,7,5,2,"yes","Colpomenia peregrina","0.0"
2021,7,5,2,"yes","Corallina officinalis","0.0"
2021,7,5,2,"yes","Coralline (crust)","0.0"
2021,7,5,2,"yes","Cryptosula pallasiana","0.0"
2021,7,5,2,"yes","Diadumene lineata","0.0"
2021,7,5,2,"yes","Didemnum vexillum","0.0"
2021,7,5,2,"yes","Dynamena pumila","0.0"
2021,7,5,2,"yes","Electra pilosa","0.0"
2021,7,5,2,"yes","Fucus (primary)","0.0"
2021,7,5,2,"yes","Fucus distichus (primary)","0.0"
2021,7,5,2,"yes","Fucus spiralis (primary)","0.0"
2021,7,5,2,"yes","Halichondria","0.0"
2021,7,5,2,"yes","Hildenbrandia rubra","0.0"
2021,7,5,2,"yes","Lithophyllum","0.0"
2021,7,5,2,"yes","Membranipora membranacea","0.0"
2021,7,5,2,"yes","Metridium senile","0.0"
2021,7,5,2,"yes","Phymatolithon lenormandii","0.0"
2021,7,5,2,"yes","Porphyra","0.0"
2021,7,5,2,"yes","Ralfsia","0.0"
2021,7,5,2,"yes","Scytosiphon lomentaria","0.0"
2021,7,5,2,"yes","Shell hash","0.0"
2021,7,5,2,"yes","Spirorbis","0.0"
2021,7,5,2,"yes","Tricellaria inopinata","0.0"
2021,7,5,2,"yes","Verrucaria","0.0"
2021,7,5,3,"yes","Acrosiphonia","0.0"
2021,7,5,3,"yes","Ahnfeltia plicata","0.0"
2021,7,5,3,"yes","Anomia simplex","0.0"
2021,7,5,3,"yes","Ascophyllum nodosum (canopy)","0.0"
2021,7,5,3,"yes","Ascophyllum nodosum (primary)","0.0"
2021,7,5,3,"yes","Bare rock","60.0"
2021,7,5,3,"yes","Black zone","40.0"
2021,7,5,3,"yes","Bonnemaisonia hamifera (Trailiella phase)","0.0"
2021,7,5,3,"yes","Chaetomorpha","0.0"
2021,7,5,3,"yes","Chordaria flagelliformis","0.0"
2021,7,5,3,"yes","Cladophora","0.0"
2021,7,5,3,"yes","Colpomenia peregrina","0.0"
2021,7,5,3,"yes","Corallina officinalis","0.0"
2021,7,5,3,"yes","Coralline (crust)","0.0"
2021,7,5,3,"yes","Cryptosula pallasiana","0.0"
2021,7,5,3,"yes","Diadumene lineata","0.0"
2021,7,5,3,"yes","Didemnum vexillum","0.0"
2021,7,5,3,"yes","Dynamena pumila","0.0"
2021,7,5,3,"yes","Electra pilosa","0.0"
2021,7,5,3,"yes","Fucus (primary)","0.0"
2021,7,5,3,"yes","Fucus distichus (primary)","0.0"
2021,7,5,3,"yes","Fucus spiralis (primary)","0.0"
2021,7,5,3,"yes","Halichondria","0.0"
2021,7,5,3,"yes","Hildenbrandia rubra","0.0"
2021,7,5,3,"yes","Lithophyllum","0.0"
2021,7,5,3,"yes","Membranipora membranacea","0.0"
2021,7,5,3,"yes","Metridium senile","0.0"
2021,7,5,3,"yes","Phymatolithon lenormandii","0.0"
2021,7,5,3,"yes","Porphyra","0.0"
2021,7,5,3,"yes","Ralfsia","0.0"
2021,7,5,3,"yes","Scytosiphon lomentaria","0.0"
2021,7,5,3,"yes","Shell hash","0.0"
2021,7,5,3,"yes","Spirorbis","0.0"
2021,7,5,3,"yes","Tricellaria inopinata","0.0"
2021,7,5,3,"yes","Verrucaria","0.0"
2021,7,6,1,"yes","Acrosiphonia","0.0"
2021,7,6,1,"yes","Ahnfeltia plicata","0.0"
2021,7,6,1,"yes","Anomia simplex","0.0"
2021,7,6,1,"yes","Ascophyllum nodosum (canopy)","0.0"
2021,7,6,1,"yes","Ascophyllum nodosum (primary)","0.0"
2021,7,6,1,"yes","Bare rock","0.0"
2021,7,6,1,"yes","Black zone","97.0"
2021,7,6,1,"yes","Bonnemaisonia hamifera (Trailiella phase)","0.0"
2021,7,6,1,"yes","Chaetomorpha","0.0"
2021,7,6,1,"yes","Chordaria flagelliformis","0.0"
2021,7,6,1,"yes","Cladophora","0.0"
2021,7,6,1,"yes","Colpomenia peregrina","0.0"
2021,7,6,1,"yes","Corallina officinalis","0.0"
2021,7,6,1,"yes","Coralline (crust)","0.0"
2021,7,6,1,"yes","Cryptosula pallasiana","0.0"
2021,7,6,1,"yes","Diadumene lineata","0.0"
2021,7,6,1,"yes","Didemnum vexillum","0.0"
2021,7,6,1,"yes","Dynamena pumila","0.0"
2021,7,6,1,"yes","Electra pilosa","0.0"
2021,7,6,1,"yes","Fucus (primary)","0.0"
2021,7,6,1,"yes","Fucus distichus (primary)","0.0"
2021,7,6,1,"yes","Fucus spiralis (primary)","0.0"
2021,7,6,1,"yes","Halichondria","0.0"
2021,7,6,1,"yes","Hildenbrandia rubra","0.8"
2021,7,6,1,"yes","Lithophyllum","0.0"
2021,7,6,1,"yes","Membranipora membranacea","0.0"
2021,7,6,1,"yes","Metridium senile","0.0"
2021,7,6,1,"yes","Phymatolithon lenormandii","0.0"
2021,7,6,1,"yes","Porphyra","0.0"
2021,7,6,1,"yes","Ralfsia","0.0"
2021,7,6,1,"yes","Scytosiphon lomentaria","0.0"
2021,7,6,1,"yes","Shell hash","0.0"
2021,7,6,1,"yes","Spirorbis","0.0"
2021,7,6,1,"yes","Tricellaria inopinata","0.0"
2021,7,6,1,"yes","Verrucaria","0.0"
2021,7,6,2,"yes","Acrosiphonia","0.0"
2021,7,6,2,"yes","Ahnfeltia plicata","0.0"
2021,7,6,2,"yes","Anomia simplex","0.0"
2021,7,6,2,"yes","Ascophyllum nodosum (canopy)","0.0"
2021,7,6,2,"yes","Ascophyllum nodosum (primary)","0.0"
2021,7,6,2,"yes","Bare rock","3.0"
2021,7,6,2,"yes","Black zone","97.0"
2021,7,6,2,"yes","Bonnemaisonia hamifera (Trailiella phase)","0.0"
2021,7,6,2,"yes","Chaetomorpha","0.0"
2021,7,6,2,"yes","Chordaria flagelliformis","0.0"
2021,7,6,2,"yes","Cladophora","0.0"
2021,7,6,2,"yes","Colpomenia peregrina","0.0"
2021,7,6,2,"yes","Corallina officinalis","0.0"
2021,7,6,2,"yes","Coralline (crust)","0.0"
2021,7,6,2,"yes","Cryptosula pallasiana","0.0"
2021,7,6,2,"yes","Diadumene lineata","0.0"
2021,7,6,2,"yes","Didemnum vexillum","0.0"
2021,7,6,2,"yes","Dynamena pumila","0.0"
2021,7,6,2,"yes","Electra pilosa","0.0"
2021,7,6,2,"yes","Fucus (primary)","0.0"
2021,7,6,2,"yes","Fucus distichus (primary)","0.0"
2021,7,6,2,"yes","Fucus spiralis (primary)","0.0"
2021,7,6,2,"yes","Halichondria","0.0"
2021,7,6,2,"yes","Hildenbrandia rubra","0.0"
2021,7,6,2,"yes","Lithophyllum","0.0"
2021,7,6,2,"yes","Membranipora membranacea","0.0"
2021,7,6,2,"yes","Metridium senile","0.0"
2021,7,6,2,"yes","Phymatolithon lenormandii","0.0"
2021,7,6,2,"yes","Porphyra","0.0"
2021,7,6,2,"yes","Ralfsia","0.0"
2021,7,6,2,"yes","Scytosiphon lomentaria","0.0"
2021,7,6,2,"yes","Shell hash","0.0"
2021,7,6,2,"yes","Spirorbis","0.0"
2021,7,6,2,"yes","Tricellaria inopinata","0.0"
2021,7,6,2,"yes","Verrucaria","0.0"
2021,7,6,3,"yes","Acrosiphonia","0.0"
2021,7,6,3,"yes","Ahnfeltia plicata","0.0"
2021,7,6,3,"yes","Anomia simplex","0.0"
2021,7,6,3,"yes","Ascophyllum nodosum (canopy)","0.0"
2021,7,6,3,"yes","Ascophyllum nodosum (primary)","0.0"
2021,7,6,3,"yes","Bare rock","0.0"
2021,7,6,3,"yes","Black zone","100.0"
2021,7,6,3,"yes","Bonnemaisonia hamifera (Trailiella phase)","0.0"
2021,7,6,3,"yes","Chaetomorpha","0.0"
2021,7,6,3,"yes","Chordaria flagelliformis","0.0"
2021,7,6,3,"yes","Cladophora","0.0"
2021,7,6,3,"yes","Colpomenia peregrina","0.0"
2021,7,6,3,"yes","Corallina officinalis","0.0"
2021,7,6,3,"yes","Coralline (crust)","0.0"
2021,7,6,3,"yes","Cryptosula pallasiana","0.0"
2021,7,6,3,"yes","Diadumene lineata","0.0"
2021,7,6,3,"yes","Didemnum vexillum","0.0"
2021,7,6,3,"yes","Dynamena pumila","0.0"
2021,7,6,3,"yes","Electra pilosa","0.0"
2021,7,6,3,"yes","Fucus (primary)","0.0"
2021,7,6,3,"yes","Fucus distichus (primary)","0.0"
2021,7,6,3,"yes","Fucus spiralis (primary)","0.0"
2021,7,6,3,"yes","Halichondria","0.0"
2021,7,6,3,"yes","Hildenbrandia rubra","0.0"
2021,7,6,3,"yes","Lithophyllum","0.0"
2021,7,6,3,"yes","Membranipora membranacea","0.0"
2021,7,6,3,"yes","Metridium senile","0.0"
2021,7,6,3,"yes","Phymatolithon lenormandii","0.0"
2021,7,6,3,"yes","Porphyra","0.0"
2021,7,6,3,"yes","Ralfsia","0.0"
2021,7,6,3,"yes","Scytosiphon lomentaria","0.0"
2021,7,6,3,"yes","Shell hash","0.0"
2021,7,6,3,"yes","Spirorbis","0.0"
2021,7,6,3,"yes","Tricellaria inopinata","0.0"
2021,7,6,3,"yes","Verrucaria","0.0"
2021,7,7,1,"yes","Acrosiphonia","0.0"
2021,7,7,1,"yes","Ahnfeltia plicata","0.0"
2021,7,7,1,"yes","Anomia simplex","0.0"
2021,7,7,1,"yes","Ascophyllum nodosum (canopy)","100.0"
2021,7,7,1,"yes","Ascophyllum nodosum (primary)","15.0"
2021,7,7,1,"yes","Bare rock","0.0"
2021,7,7,1,"yes","Black zone","0.0"
2021,7,7,1,"yes","Bonnemaisonia hamifera (Trailiella phase)","0.0"
2021,7,7,1,"yes","Chaetomorpha","0.0"
2021,7,7,1,"yes","Chordaria flagelliformis","0.0"
2021,7,7,1,"yes","Cladophora","0.0"
2021,7,7,1,"yes","Colpomenia peregrina","0.0"
2021,7,7,1,"yes","Corallina officinalis","0.0"
2021,7,7,1,"yes","Coralline (crust)","0.0"
2021,7,7,1,"yes","Cryptosula pallasiana","0.0"
2021,7,7,1,"yes","Diadumene lineata","0.0"
2021,7,7,1,"yes","Didemnum vexillum","0.0"
2021,7,7,1,"yes","Dynamena pumila","0.0"
2021,7,7,1,"yes","Electra pilosa","0.0"
2021,7,7,1,"yes","Fucus (primary)","0.0"
2021,7,7,1,"yes","Fucus distichus (primary)","0.0"
2021,7,7,1,"yes","Fucus spiralis (primary)","0.0"
2021,7,7,1,"yes","Halichondria","0.0"
2021,7,7,1,"yes","Hildenbrandia rubra","6.0"
2021,7,7,1,"yes","Lithophyllum","0.0"
2021,7,7,1,"yes","Membranipora membranacea","0.0"
2021,7,7,1,"yes","Metridium senile","0.8"
2021,7,7,1,"yes","Phymatolithon lenormandii","0.0"
2021,7,7,1,"yes","Porphyra","0.0"
2021,7,7,1,"yes","Ralfsia","0.0"
2021,7,7,1,"yes","Scytosiphon lomentaria","0.0"
2021,7,7,1,"yes","Shell hash","10.0"
2021,7,7,1,"yes","Spirorbis","0.0"
2021,7,7,1,"yes","Tricellaria inopinata","0.0"
2021,7,7,1,"yes","Verrucaria","0.0"
2021,7,7,2,"yes","Acrosiphonia","0.0"
2021,7,7,2,"yes","Ahnfeltia plicata","0.0"
2021,7,7,2,"yes","Anomia simplex","0.0"
2021,7,7,2,"yes","Ascophyllum nodosum (canopy)","100.0"
2021,7,7,2,"yes","Ascophyllum nodosum (primary)","24.0"
2021,7,7,2,"yes","Bare rock","0.0"
2021,7,7,2,"yes","Black zone","0.0"
2021,7,7,2,"yes","Bonnemaisonia hamifera (Trailiella phase)","0.0"
2021,7,7,2,"yes","Chaetomorpha","0.0"
2021,7,7,2,"yes","Chordaria flagelliformis","0.0"
